"quasi"	"cmpcode"	"cmpdomain"
" Timber  is  a  renewable  natural  resource,"	410	"4"
" which  provides jobs  to  thousands  of  Americans."	701	"7"
"  All  efforts  should  be made  to  make  federal  lands  managed  by  the  U.S.  Forest  Service  available  for  harvesting."	410	"4"
"  The  enduring truth  is  that  people  best  protect  what  they  own."	401	"4"
"It  makes  sense  that  those  closest  to  a  situation are  best  able  to  determine  its  remedy. "	301	"3"
"That  is  why  a site and  situationspecific  approach  to  an  environmental  problem  is  more  likely  to  solve  it,  instead  of  a national  rule  based  on  the  ideological  concerns  of politicized  central  planning."	301	"3"
"We  therefore  endorse legislation  to  require  congressional  approval  before any  rule  projected  to  cost  in  excess  of  $100  million  to American  consumers  can  go  into  effect."	403	"4"
"The Republican Party supports appointing public officials to federal agencies who will properly and correctly apply environmental laws and regulations, always in support of economic development, job creation, and American prosperity and leadership."	410	"4"
"Federal agencies charged with enforcing environmental laws must stop regulating beyond their authority."	303	"3"
"There is no place in regulatory agencies for activist regulators."	303	"3"
"Reining in the EPA"	NA	NA
"Since 2009, the EPA has moved forward with expansive regulations that will impose tens of billions of dollars in new costs on American businesses and consumers."	401	"4"
"Many of these new rules are creating regulatory uncertainty, preventing new projects from going forward, discouraging new investment, and stifling job creation."	401	"4"
"We demand an end to the EPA’s participation in “sue and settle” lawsuits, sweetheart litigation brought by environmental groups to expand the Agency’s regulatory activities against the wishes of Congress and the public."	0	"0"
"We will require full transparency in litigation under the nation’s environmental laws,"	0	"0"
"including advance notice to all State and local governments, tribes, businesses, landowners, and the public who could be adversely affected."	301	"3"
"We likewise support pending legislation to ensure cumulative analysis of EPA regulations,"	303	"3"
"and to require full transparency in all EPA decisions,"	303	"3"
"so that the public will know in advance their full impact on jobs and the economy."	303	"3"
"We oppose the EPA’s unwarranted revocation of existing permits."	0	"0"
"We also call on Congress to take quick action to prohibit the EPA from moving forward with new greenhouse gas regulations that will harm the nation’s economy"	410	"4"
"and threaten millions of jobs over the next quarter century."	701	"7"
"The most powerful environmental policy is liberty, the central organizing principle of the American Republic and its people."	0	"0"
"Liberty alone fosters scientific inquiry, technological innovation, entrepreneurship, and information exchange."	0	"0"
"Liberty must remain the core energy behind America’s environmental improvement."	0	"0"
"Reforming Government to Serve the People"	NA	NA
"We  are  the  party  of  government  reform. "	303	"3"
"At  a  time when  the  federal  government  has  become  bloated,  antiquated  and  unresponsive  to  taxpayers,  it  is  our  intention  not  only  to  improve  management  and  provide better  services,  "	303	"3"
"but  also  to  rethink  and  restructure government  to  bring  it  into  the  twentyfirst  century."	303	"3"
"Government  reform  requires  constant  vigilance  and effort because  government  by  its  nature  tends  to  expand  in  both  size  and  scope."	303	"3"
" "	NA	NA
" Our  goal  is  not  just  less spending  in  Washington"	414	"4"
" but  something  far  more  important  for  the  future  of  our  nation:  protecting  the constitutional  rights  of  citizens,  "	203	"2"
