"quasi"	"cmpcode"	"cmpdomain"
"That agenda is in the finest tradition of America's historical commitment to the freedom and security of Europe."	101	"1"
"It builds on the legacy of the courageous and resolute leadership of Presidents Ronald Reagan and George H.W. Bush, through which the Cold War was won."	101	"1"
"We hail the President's success in achieving unprecedented cooperation with Europe - at NATO, through the European Union, and with individual nations - in combating terrorism and proliferation of weapons of mass destruction, building peace and democracy in Afghanistan and Iraq, and advancing the cause of freedom, democracy, and opportunity throughout the broader Middle East and North Africa."	101	"1"
"In particular, we are grateful for the close friendship and strong partnership with the United Kingdom, upholding the tradition of a special relationship between our two nations."	101	"1"
"Together and with strong U.S. leadership, America and Europe are decisively confronting the greatest challenges and boldly seizing the historic opportunities of our time."	101	"1"
"We believe that the security of the United States is inseparable from the security of Europe."	101	"1"
"This enduring truth was reaffirmed by our European allies after the attacks of September 11, 2001, when NATO invoked its Article V self-defense clause for the first time in the history of the Alliance, recognizing that the attack on America was also an attack on the Alliance as a whole."	101	"1"
"Republicans know that a strong NATO is the foundation of peace in Europe and beyond."	107	"1"
"We commend NATO's leadership of the International Security Assistance Force in Afghanistan - a mission that has been led in the past by the United Kingdom, Turkey, Germany, and the Netherlands and is being supported by European partners such as Ireland, Albania, and Croatia."	107	"1"
"We applaud the establishment of a NATO operation to train Iraqi security forces."	107	"1"
"We hail those NATO nations and NATO partners that are contributing forces to Iraq, including the Polish-led division for which the Alliance has provided technical support."	107	"1"
"Republicans remain steadfast supporters of NATO enlargement."	107	"1"
"We recall that the leadership of a Republican Senate helped Poland, the Czech Republic, and Hungary return to the Euro-Atlantic Community through membership in the Alliance."	107	"1"
"We hail the President's leadership in NATO's decision to welcome seven new democracies into the Alliance this year - Bulgaria, Estonia, Latvia, Lithuania, Romania, Slovakia, and Slovenia."	107	"1"
